row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
2004	OLX-FLU-002004	8590677625818	CAS201095		41078	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-30 5 L	Synthetic oil Castrol 5W-30, 5 L pack	Fully synthetic engine oil Castrol 5W-30. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	59.18	72.79	72.70	89.42	22.8	15	76.01	17.88	€/L		344	ZA-02 Zilina	In stock	24 h	1	2	4	1	Boxed set	24 h	4.70	5.77	97	95	238	5.00	97x95x238 mm	Universal			ACEA A3/B4 / API SN	3819.00	Germany	New	0					5W-30	ACEA A3/B4, API SN	https://cdn.olx.example/img/olx-flu-002004.jpg	https://cdn.olx.example/doc/olx-flu-002004.pdf	yes	2026-06-02
2005	OLX-LGT-002005	8596611350631	PHI228509		37174	Philips	Philips	OlejExpert s.r.o.	Lighting & visibility	LED bulb	LGT	LED bulb Philips	LED bulb Philips	LED bulb Philips. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	19.09	23.48	28.78	35.40	50.8	10	31.86		€/pc		0	DC-PRG Prague	On order	7 days	7	1	1	1	Blister	7 days	0.34	0.38	62	53	25		62x53x25 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Czechia	New	12							https://cdn.olx.example/img/olx-lgt-002005.jpg	https://cdn.olx.example/doc/olx-lgt-002005.pdf	yes	2026-06-02
2006	OLX-FLU-002006	8596108429031	LIQ414455		44813	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-20 4 L	Synthetic oil Liqui Moly 0W-20, 4 L pack	Fully synthetic engine oil Liqui Moly 0W-20. ACEA C2, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	46.51	57.21	65.60	80.69	41.0	0		20.17	€/L		208	DC-PRG Prague	In stock	24 h	1	2	1	1	Plastic container	24 h	3.80	4.69	230	131	250	4.00	230x131x250 mm	Universal			ACEA C2 / API SP	3819.00	Spain	New	0					0W-20	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-002006.jpg	https://cdn.olx.example/doc/olx-flu-002006.pdf	yes	2026-06-02
2007	OLX-BAT-002007	8598359996454	BOS872645		44139	Bosch	Bosch	OlejExpert s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 54 Ah 12V 486A	Car battery Bosch 54 Ah, cranking 486 A	Starter battery Bosch 54 Ah, 12 V, cranking current 486 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	54 Ah				EUR	23	149.01	183.28	179.65	220.97	20.6	0			€/pc	13.21	106	DC-PRG Prague	In stock	24 h	1	1	2	2	Blister	24 h	21.60	24.21	242	175	190		242x175x190 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	EN 50342	8507.10	China	New	24							https://cdn.olx.example/img/olx-bat-002007.jpg	https://cdn.olx.example/doc/olx-bat-002007.pdf	yes	2026-06-02
2008	OLX-FLU-002008	8591866362811	LIQ128318		59397	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 15W-40 20 L	Synthetic oil Liqui Moly 15W-40, 20 L pack	Fully synthetic engine oil Liqui Moly 15W-40. ACEA C3, API SN standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	15W-40 / 20 L				EUR	23	100.80	123.98	142.17	174.87	41.0	15	148.64	8.74	€/L		0	ZA-02 Zilina	Sold out	—	0	5	1	4	Plastic container	—	18.50	20.96	272	294	363	20.00	272x294x363 mm	Universal			ACEA C3 / API SN	3819.00	Spain	New	0					15W-40	ACEA C3, API SN	https://cdn.olx.example/img/olx-flu-002008.jpg	https://cdn.olx.example/doc/olx-flu-002008.pdf	yes	2026-06-02
2009	OLX-FLU-002009	8591770430415	CAS41003		14419	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 15W-40 1 L	Synthetic oil Castrol 15W-40, 1 L pack	Fully synthetic engine oil Castrol 15W-40. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	15W-40 / 1 L				EUR	23	7.50	9.22	9.02	11.09	20.3	0		11.09	€/L		36	DC-VIE Vienna	In stock	24 h	1	10	4	1	Boxed set	24 h	1.00	1.09	225	210	364	1.00	225x210x364 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	China	New	0					15W-40	ACEA A3/B4, API SN PLUS	https://cdn.olx.example/img/olx-flu-002009.jpg	https://cdn.olx.example/doc/olx-flu-002009.pdf	yes	2026-06-02
2010	OLX-PRT-002010	8597678128423	LUK218937	OE5227565	45701	LuK	LuK	OlejExpert s.r.o.	Spare parts	Clutch kit	PRT	Clutch kit LuK	Clutch kit LuK	Clutch kit LuK. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	137.28	168.85	195.27	240.18	42.2	0			€/pc		0	ZA-02 Zilina	Sold out	—	0	10	4	1	Film wrap	—	6.24	7.41	392	65	197		392x65x197 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Czechia	New	24							https://cdn.olx.example/img/olx-prt-002010.jpg	https://cdn.olx.example/doc/olx-prt-002010.pdf	yes	2026-06-02
2011	OLX-FLU-002011	8590882630911	LIQ277477		17107	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-30 4 L	Synthetic oil Liqui Moly 5W-30, 4 L pack	Fully synthetic engine oil Liqui Moly 5W-30. ACEA C2, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-30 / 4 L				EUR	23	40.78	50.16	51.98	63.94	27.5	15	54.35	15.98	€/L		172	KE-03 Kosice	In stock	24 h	1	1	1	1	Blister	24 h	3.80	4.28	241	166	207	4.00	241x166x207 mm	Universal			ACEA C2 / API SN	3819.00	Italy	New	0					5W-30	ACEA C2, API SN	https://cdn.olx.example/img/olx-flu-002011.jpg	https://cdn.olx.example/doc/olx-flu-002011.pdf	no	2026-06-02
2012	OLX-FLU-002012	8592099066538	ATE172398		96239	ATE	ATE	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid ATE 0.5 L	Brake fluid ATE, 0.5 L, DOT 4	Brake fluid ATE, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	6.93	8.52	9.04	11.12	30.4	0		22.24	€/L		157	DC-VIE Vienna	In stock	24 h	1	2	4	2	Film wrap	24 h	0.51	0.56	169	155	208	0.50	169x155x208 mm	Universal			DOT 4	3819.00	Italy	New	0							https://cdn.olx.example/img/olx-flu-002012.jpg	https://cdn.olx.example/doc/olx-flu-002012.pdf	yes	2026-06-02
2013	OLX-PRT-002013	8595165898873	GAT464038	OE6973525	35094	Gates	Gates	OlejExpert s.r.o.	Spare parts	Timing belt kit	PRT	Timing belt kit Gates	Timing belt kit Gates	Timing belt kit Gates. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	68.57	84.34	101.69	125.08	48.3	5	118.83		€/pc		135	DC-VIE Vienna	In stock	24 h	1	2	4	1	Plastic container	24 h	9.31	11.05	101	211	78		101x211x78 mm	Toyota Corolla E170 2013–2019	2013	2019		8708.99	Czechia	New	24							https://cdn.olx.example/img/olx-prt-002013.jpg	https://cdn.olx.example/doc/olx-prt-002013.pdf	yes	2026-06-02
2014	OLX-BRK-002014	8593948090346	ZIM759570	OE8911068;OE9340379	25422	Zimmermann	Zimmermann	OlejExpert s.r.o.	Braking system	Brake discs	BRK	Brake discs Zimmermann	Brake discs Zimmermann, diameter 312 mm	Brake discs by Zimmermann with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Left		EUR	23	19.92	24.50	26.63	32.75	33.7	15	27.84		€/pc		112	ZA-02 Zilina	In stock	24 h	1	1	4	1	Box	24 h	1.77	1.92	312	312	59		312x312x59 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Italy	New	24							https://cdn.olx.example/img/olx-brk-002014.jpg	https://cdn.olx.example/doc/olx-brk-002014.pdf	yes	2026-06-02
2015	OLX-FLU-002015	8593715068592	CAS523715		56530	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 15W-40 1 L	Synthetic oil Castrol 15W-40, 1 L pack	Fully synthetic engine oil Castrol 15W-40. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	15W-40 / 1 L				EUR	23	9.30	11.44	11.76	14.46	26.5	15	12.29	14.46	€/L		316	ZA-02 Zilina	In stock	24 h	1	5	1	1	Plastic container	24 h	1.00	1.19	278	101	328	1.00	278x101x328 mm	Universal			ACEA A5/B5 / API SN PLUS	3819.00	Czechia	New	0					15W-40	ACEA A5/B5, API SN PLUS	https://cdn.olx.example/img/olx-flu-002015.jpg	https://cdn.olx.example/doc/olx-flu-002015.pdf	yes	2026-06-02
2016	OLX-FLU-002016	8590724129542	SHE400242		10672	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 10W-40 4 L	Synthetic oil Shell 10W-40, 4 L pack	Fully synthetic engine oil Shell 10W-40. ACEA C2, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	10W-40 / 4 L				EUR	23	36.93	45.42	47.31	58.19	28.1	0		14.55	€/L		146	DC-VIE Vienna	In stock	24 h	1	1	2	1	Boxed set	24 h	3.80	4.01	282	205	295	4.00	282x205x295 mm	Universal			ACEA C2 / API SP	3819.00	Spain	New	0					10W-40	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-002016.jpg	https://cdn.olx.example/doc/olx-flu-002016.pdf	yes	2026-06-02
2017	OLX-LGT-002017	8593016459891	OSR307044		16824	Osram	Osram	OlejExpert s.r.o.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	29.84	36.70	42.82	52.67	43.5	5	50.04		€/pc		25	BA-01 Bratislava	Incoming	2–3 days	3	10	1	1	Blister	2–3 days	0.23	0.28	361	41	58		361x41x58 mm	Peugeot 308 II 2013–2021	2013	2021	ECE R37/R112	8512.20	Czechia	New	12							https://cdn.olx.example/img/olx-lgt-002017.jpg	https://cdn.olx.example/doc/olx-lgt-002017.pdf	yes	2026-06-02
2018	OLX-PRT-002018	8593577722601	FAG965779	OE2829921	16992	FAG	FAG	OlejExpert s.r.o.	Spare parts	Wheel bearing	PRT	Wheel bearing FAG	Wheel bearing FAG	Wheel bearing FAG. Precise fitment to OE specification, proven reliability and durability.						EUR	23	87.66	107.82	125.12	153.90	42.7	5	146.21		€/pc		0	BA-01 Bratislava	On order	10 days	10	2	2	1	Film wrap	10 days	3.03	3.29	160	146	218		160x146x218 mm	Audi A6 C7 2011–2018	2011	2018		8708.99	France	New	24							https://cdn.olx.example/img/olx-prt-002018.jpg	https://cdn.olx.example/doc/olx-prt-002018.pdf	yes	2026-06-02
2019	OLX-FLT-002019	8598151275047	HEN618972	OE4502731;OE3340668	73681	Hengst	Hengst	OlejExpert s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type Activated carbon	Oil filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	15.87	19.52	22.49	27.66	41.7	10	24.89		€/pc		133	KE-03 Kosice	In stock	24 h	1	1	1	2	Box	24 h	0.17	0.19	243	145	86		243x145x86 mm	Ford Mondeo IV 2007–2014	2007	2014	ISO 4548	8421.23	Slovakia	New	24							https://cdn.olx.example/img/olx-flt-002019.jpg	https://cdn.olx.example/doc/olx-flt-002019.pdf	no	2026-06-02
2020	OLX-FLU-002020	8594555368804	MOB125327		25254	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 0W-20 5 L	Synthetic oil Mobil 0W-20, 5 L pack	Fully synthetic engine oil Mobil 0W-20. ACEA C3, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-20 / 5 L				EUR	23	44.59	54.85	53.56	65.88	20.1	0		13.18	€/L		0	BA-01 Bratislava	On order	10 days	10	1	1	4	Blister	10 days	4.70	5.44	105	168	249	5.00	105x168x249 mm	Universal			ACEA C3 / API SP	3819.00	China	New	0					0W-20	ACEA C3, API SP	https://cdn.olx.example/img/olx-flu-002020.jpg	https://cdn.olx.example/doc/olx-flu-002020.pdf	yes	2026-06-02
2021	OLX-FLU-002021	8598317007109	BAS340499		62705	BASF	BASF	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	18.22	22.41	23.60	29.03	29.5	0		2.90	€/L		377	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	10.86	13.35	161	115	284	10.00	161x115x284 mm	Universal			ISO 22241	3819.00	Poland	New	0							https://cdn.olx.example/img/olx-flu-002021.jpg	https://cdn.olx.example/doc/olx-flu-002021.pdf	yes	2026-06-02
2022	OLX-FLU-002022	8594166736641	LIQ173828		68876	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-40 20 L	Synthetic oil Liqui Moly 5W-40, 20 L pack	Fully synthetic engine oil Liqui Moly 5W-40. ACEA C2, API SN standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	5W-40 / 20 L				EUR	23	181.90	223.74	250.56	308.19	37.7	0		15.41	€/L		244	BA-01 Bratislava	In stock	24 h	1	4	4	1	Boxed set	24 h	18.50	21.39	226	235	305	20.00	226x235x305 mm	Universal			ACEA C2 / API SN	3819.00	Turkey	New	0					5W-40	ACEA C2, API SN	https://cdn.olx.example/img/olx-flu-002022.jpg	https://cdn.olx.example/doc/olx-flu-002022.pdf	yes	2026-06-02
2023	OLX-FLU-002023	8590924347357	CAS244659		52037	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-20 4 L	Synthetic oil Castrol 0W-20, 4 L pack	Fully synthetic engine oil Castrol 0W-20. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	33.47	41.17	42.91	52.78	28.2	5	50.14	13.20	€/L		0	BA-01 Bratislava	On order	14 days	14	2	1	1	Film wrap	14 days	3.80	4.10	233	194	267	4.00	233x194x267 mm	Universal			ACEA A5/B5 / API SN PLUS	3819.00	Poland	New	0					0W-20	ACEA A5/B5, API SN PLUS	https://cdn.olx.example/img/olx-flu-002023.jpg	https://cdn.olx.example/doc/olx-flu-002023.pdf	no	2026-06-02
2024	OLX-PRT-002024	8598740560974	KYB236691	OE6052119;OE6446143	60401	KYB	KYB	OlejExpert s.r.o.	Spare parts	Shock absorber	PRT	Shock absorber KYB	Shock absorber KYB	Shock absorber KYB. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Left		EUR	23	35.64	43.84	52.42	64.48	47.1	0			€/pc		249	ZA-02 Zilina	In stock	24 h	1	4	1	1	Film wrap	24 h	9.75	10.33	193	214	106		193x214x106 mm	Peugeot 308 II 2013–2021	2013	2021		8708.99	Germany	New	24							https://cdn.olx.example/img/olx-prt-002024.jpg	https://cdn.olx.example/doc/olx-prt-002024.pdf	no	2026-06-02
2025	OLX-FLU-002025	8594987514954	BAS81730		68980	BASF	BASF	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	13.80	16.97	19.15	23.55	38.8	5	22.37	2.35	€/L		390	DC-PRG Prague	In stock	24 h	1	5	2	1	Plastic container	24 h	10.70	11.72	97	130	244	10.00	97x130x244 mm	Universal			ISO 22241	3819.00	Czechia	New	0							https://cdn.olx.example/img/olx-flu-002025.jpg	https://cdn.olx.example/doc/olx-flu-002025.pdf	no	2026-06-02
2026	OLX-FLU-002026	8599862633317	LIQ524721		34656	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-20 5 L	Synthetic oil Liqui Moly 0W-20, 5 L pack	Fully synthetic engine oil Liqui Moly 0W-20. ACEA A3/B4, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-20 / 5 L				EUR	23	63.23	77.77	82.10	100.98	29.8	0		20.20	€/L		12	KE-03 Kosice	Incoming	2–3 days	3	10	1	4	Film wrap	2–3 days	4.70	5.30	199	214	137	5.00	199x214x137 mm	Universal			ACEA A3/B4 / API SP	3819.00	Spain	New	0					0W-20	ACEA A3/B4, API SP	https://cdn.olx.example/img/olx-flu-002026.jpg	https://cdn.olx.example/doc/olx-flu-002026.pdf	yes	2026-06-02
2027	OLX-FLU-002027	8591339999827	LIQ349897		91291	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Liqui Moly 1.5 L	Coolant Liqui Moly, 1.5 L, G12++	Coolant Liqui Moly, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	17.70	21.77	25.09	30.86	41.8	0		20.57	€/L		0	DC-VIE Vienna	On order	10 days	10	4	2	1	Box	10 days	1.60	1.69	143	102	343	1.50	143x102x343 mm	Universal			G12++	3819.00	Slovakia	New	0							https://cdn.olx.example/img/olx-flu-002027.jpg	https://cdn.olx.example/doc/olx-flu-002027.pdf	yes	2026-06-02
2028	OLX-ACC-002028	8596001509830	REZ761622		30656	Rezaw-Plast	Rezaw-Plast	OlejExpert s.r.o.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Rezaw-Plast	Rubber mats (set) Rezaw-Plast, grey	Rubber mats (set) Rezaw-Plast. Quality build, easy installation, universal or model-specific design.	Design	Grey			Grey	EUR	23	22.79	28.03	35.01	43.06	53.6	0			€/pc		0	BA-01 Bratislava	On order	7 days	7	1	1	2	Boxed set	7 days	5.81	6.73	244	374	139		244x374x139 mm	Universal				8708.29	Germany	New	12							https://cdn.olx.example/img/olx-acc-002028.jpg	https://cdn.olx.example/doc/olx-acc-002028.pdf	no	2026-06-02
2029	OLX-PRT-002029	8591808474565	KYB802667	OE8286185;OE8115292	29728	KYB	KYB	OlejExpert s.r.o.	Spare parts	Shock absorber	PRT	Shock absorber KYB	Shock absorber KYB	Shock absorber KYB. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine			EUR	23	62.18	76.48	88.10	108.36	41.7	5	102.94		€/pc		403	KE-03 Kosice	In stock	24 h	1	10	2	1	Box	24 h	4.48	5.51	221	222	76		221x222x76 mm	BMW 3 E90 2005–2012	2005	2012		8708.99	China	New	24							https://cdn.olx.example/img/olx-prt-002029.jpg	https://cdn.olx.example/doc/olx-prt-002029.pdf	no	2026-06-02
2030	OLX-FLU-002030	8599860002436	LIQ444960		86905	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	19.52	24.01	29.14	35.84	49.3	0		3.58	€/L		0	DC-PRG Prague	On order	10 days	10	5	1	4	Box	10 days	10.68	12.46	139	126	317	10.00	139x126x317 mm	Universal			ISO 22241	3819.00	China	New	0							https://cdn.olx.example/img/olx-flu-002030.jpg	https://cdn.olx.example/doc/olx-flu-002030.pdf	yes	2026-06-02
2031	OLX-FLT-002031	8592883460986	MAN612366	OE7743198	57030	Mann-Filter	Mann-Filter	OlejExpert s.r.o.	Filters	Oil filter	FLT	Oil filter Mann-Filter	Oil filter Mann-Filter, type High flow	Oil filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	5.38	6.62	7.26	8.93	34.9	0			€/pc		0	DC-PRG Prague	On order	10 days	10	1	4	1	Plastic container	10 days	0.79	0.97	202	190	99		202x190x99 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ISO 4548	8421.23	Czechia	New	24							https://cdn.olx.example/img/olx-flt-002031.jpg	https://cdn.olx.example/doc/olx-flt-002031.pdf	no	2026-06-02
2032	OLX-FLU-002032	8597094506263	CAS417811		73771	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Castrol 1.5 L	Coolant Castrol, 1.5 L, G12++	Coolant Castrol, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	12.31	15.14	15.45	19.00	25.5	0		12.67	€/L		461	BA-01 Bratislava	In stock	24 h	1	1	2	1	Boxed set	24 h	1.60	1.98	232	148	180	1.50	232x148x180 mm	Universal			G12++	3819.00	Slovakia	New	0							https://cdn.olx.example/img/olx-flu-002032.jpg	https://cdn.olx.example/doc/olx-flu-002032.pdf	no	2026-06-02
2033	OLX-FLU-002033	8599877733934	MOB640644		34813	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 5W-40 4 L	Synthetic oil Mobil 5W-40, 4 L pack	Fully synthetic engine oil Mobil 5W-40. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-40 / 4 L				EUR	23	49.21	60.53	65.99	81.17	34.1	0		20.29	€/L		0	DC-VIE Vienna	On order	14 days	14	1	1	1	Boxed set	14 days	3.80	4.00	218	170	173	4.00	218x170x173 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	Poland	New	0					5W-40	ACEA A3/B4, API SN PLUS	https://cdn.olx.example/img/olx-flu-002033.jpg	https://cdn.olx.example/doc/olx-flu-002033.pdf	yes	2026-06-02
2034	OLX-LGT-002034	8591668378232	OSR254928		17074	Osram	Osram	OlejExpert s.r.o.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	40.44	49.74	63.83	78.51	57.8	0			€/pc		103	DC-VIE Vienna	In stock	24 h	1	10	2	1	Boxed set	24 h	0.76	0.85	78	44	24		78x44x24 mm	Audi A6 C7 2011–2018	2011	2018	ECE R37/R112	8512.20	Poland	New	12							https://cdn.olx.example/img/olx-lgt-002034.jpg	https://cdn.olx.example/doc/olx-lgt-002034.pdf	yes	2026-06-02
2035	OLX-FLT-002035	8592703454393	BOS800534	OE6742850;OE3367213;OE7467671	83623	Bosch	Bosch	OlejExpert s.r.o.	Filters	Oil filter	FLT	Oil filter Bosch	Oil filter Bosch, type Activated carbon	Oil filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	13.13	16.15	20.39	25.08	55.3	0			€/pc		58	KE-03 Kosice	In stock	24 h	1	10	2	1	Box	24 h	0.50	0.57	117	199	91		117x199x91 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	Spain	New	24							https://cdn.olx.example/img/olx-flt-002035.jpg	https://cdn.olx.example/doc/olx-flt-002035.pdf	yes	2026-06-02
2036	OLX-FLU-002036	8598405107940	VAL421427		92423	Valvoline	Valvoline	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 5W-30 5 L	Synthetic oil Valvoline 5W-30, 5 L pack	Fully synthetic engine oil Valvoline 5W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	62.37	76.72	81.67	100.45	30.9	15	85.38	20.09	€/L		16	BA-01 Bratislava	Incoming	2–3 days	3	1	2	1	Blister	2–3 days	4.70	5.48	118	267	221	5.00	118x267x221 mm	Universal			ACEA C2 / API SP	3819.00	Germany	New	0					5W-30	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-002036.jpg	https://cdn.olx.example/doc/olx-flu-002036.pdf	no	2026-06-02
2037	OLX-FLU-002037	8593739536336	CAS11897		69901	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-40 4 L	Synthetic oil Castrol 5W-40, 4 L pack	Fully synthetic engine oil Castrol 5W-40. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-40 / 4 L				EUR	23	49.61	61.02	70.13	86.26	41.4	0		21.57	€/L		0	DC-VIE Vienna	On order	10 days	10	4	2	1	Box	10 days	3.80	4.51	291	108	136	4.00	291x108x136 mm	Universal			ACEA A5/B5 / API SP	3819.00	Japan	New	0					5W-40	ACEA A5/B5, API SP	https://cdn.olx.example/img/olx-flu-002037.jpg	https://cdn.olx.example/doc/olx-flu-002037.pdf	no	2026-06-02
2038	OLX-FLU-002038	8599646084540	BAS754617		49965	BASF	BASF	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	16.40	20.17	22.19	27.29	35.3	5	25.93	2.73	€/L		106	ZA-02 Zilina	In stock	24 h	1	1	1	1	Plastic container	24 h	10.55	11.09	200	177	398	10.00	200x177x398 mm	Universal			ISO 22241	3819.00	China	New	0							https://cdn.olx.example/img/olx-flu-002038.jpg	https://cdn.olx.example/doc/olx-flu-002038.pdf	no	2026-06-02
2039	OLX-FLU-002039	8597909302134	LIQ194638		94755	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	14.50	17.84	19.86	24.43	37.0	0		2.44	€/L		164	DC-VIE Vienna	In stock	24 h	1	1	1	1	Boxed set	24 h	10.32	11.70	238	249	253	10.00	238x249x253 mm	Universal			ISO 22241	3819.00	France	New	0							https://cdn.olx.example/img/olx-flu-002039.jpg	https://cdn.olx.example/doc/olx-flu-002039.pdf	yes	2026-06-02
