riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
1371	MMK-BAT-001371	8599533772994	VAR18028		73734	Varta	Varta	MotoMarket s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Varta 54 Ah 12V 486A	Autobatéria Varta 54 Ah, štart. prúd 486 A	Štartovacia batéria Varta 54 Ah, 12 V, štartovací prúd 486 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	54 Ah				EUR	23	161.55	198.71	213.93	263.13	32.4	0			€/ks	14.44	309	ZA-02 Žilina	Skladom	24 h	1	2	1	1	Sada v krabici	24 h	12.80	14.31	242	175	190		242x175x190 mm	Volkswagen Passat B7 2010–2014	2010	2014	EN 50342	8507.10	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-bat-001371.jpg	https://cdn.mmk.sk/doc/mmk-bat-001371.pdf	áno	2026-06-02
1372	MMK-TYR-001372	8595373951292	SAV174868		23747	Sava	Sava	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Sava 205/65 R18 97H zimná	Zimná pneu Sava 205/65 R18 97H	Zimná pneumatika Sava 205/65 R18, nosnosť 97, rýchlosť H. EÚ štítok: palivo D, priľnavosť na mokre C, hluk 71 dB.	Rozmer	205/65 R18 97H				EUR	23	124.82	153.53	157.06	193.18	25.8	5	183.52		€/ks		77	ZA-02 Žilina	Skladom	24 h	1	2	4	4	Plastová nádoba	24 h	12.40	13.17	550	205	205		550x205x205 mm	Univerzálne			ECE R30	4011.10	Česko	Nový	24	Zimná	D	C	71			https://cdn.mmk.sk/img/mmk-tyr-001372.jpg	https://cdn.mmk.sk/doc/mmk-tyr-001372.pdf	áno	2026-06-02
1373	MMK-LGT-001373	8594290982112	PHI721861		27216	Philips	Philips	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Philips	Žiarovka H7 Philips	Žiarovka H7 Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	11.04	13.58	16.35	20.11	48.1	5	19.10		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	1	4	1	Sada v krabici	7 dní	0.52	0.62	494	28	34		494x28x34 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R37/R112	8512.20	Slovensko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001373.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001373.pdf	áno	2026-06-02
1374	MMK-FLT-001374	8591381275184	BOS68222	OE5805376;OE9933761	65986	Bosch	Bosch	MotoMarket s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Bosch	Palivový filter Bosch, typ Aktívne uhlie	Palivový filter Bosch (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	31.20	38.38	42.37	52.12	35.8	5	49.51		€/ks		2	DC-PRG Praha	Na ceste	2–3 dni	3	1	1	4	Sada v krabici	2–3 dni	1.07	1.31	129	230	76		129x230x76 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-001374.jpg	https://cdn.mmk.sk/doc/mmk-flt-001374.pdf	nie	2026-06-02
1375	MMK-TYR-001375	8597112195646	MIC900892		12616	Michelin	Michelin	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Michelin 195/45 R17 93V zimná	Zimná pneu Michelin 195/45 R17 93V	Zimná pneumatika Michelin 195/45 R17, nosnosť 93, rýchlosť V. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 71 dB.	Rozmer	195/45 R17 93V				EUR	23	57.89	71.20	74.11	91.16	28.0	0			€/ks		319	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Fólia	24 h	10.20	11.38	525	195	195		525x195x195 mm	Univerzálne			ECE R30	4011.10	Japonsko	Nový	24	Zimná	B	C	71			https://cdn.mmk.sk/img/mmk-tyr-001375.jpg	https://cdn.mmk.sk/doc/mmk-tyr-001375.pdf	áno	2026-06-02
1376	MMK-LGT-001376	8596385935195	BOS305441		15942	Bosch	Bosch	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Bosch	Stierač (sada) Bosch	Stierač (sada) Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	16.13	19.84	23.28	28.63	44.3	10	25.77		€/ks		0	ZA-02 Žilina	Vypredané	—	0	1	1	4	Sada v krabici	—	0.19	0.22	225	27	45		225x27x45 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Čína	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001376.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001376.pdf	áno	2026-06-02
1377	MMK-LGT-001377	8599602670657	BOS418755		76876	Bosch	Bosch	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Bosch	Stierač (sada) Bosch	Stierač (sada) Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	26.24	32.28	41.55	51.11	58.3	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	4	1	4	Kartón	7 dní	0.46	0.52	697	56	37		697x56x37 mm	Ford Focus III 2010–2018	2010	2018	ECE R37/R112	8512.20	Taliansko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001377.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001377.pdf	áno	2026-06-02
1378	MMK-PRT-001378	8592449619476	INA582818	OE3246611;OE8106745	15794	INA	INA	MotoMarket s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada INA	Rozvodová sada INA	Rozvodová sada INA. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Pravá		EUR	23	154.60	190.16	226.65	278.78	46.6	0			€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	10	2	1	Kartón	7 dní	3.49	3.89	211	58	128		211x58x128 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013		8708.99	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001378.jpg	https://cdn.mmk.sk/doc/mmk-prt-001378.pdf	nie	2026-06-02
1379	MMK-BRK-001379	8590760278433	ATE219567	OE8226832	70486	ATE	ATE	MotoMarket s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 288 mm	Brzdové platničky značky ATE s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	41.16	50.63	57.92	71.24	40.7	0			€/ks		0	BA-01 Bratislava	Na objednávku	14 dní	14	4	1	2	Fólia	14 dní	7.51	8.62	288	288	74		288x288x74 mm	BMW 3 E90 2005–2012	2005	2012	ECE R90	8708.30	Česko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-001379.jpg	https://cdn.mmk.sk/doc/mmk-brk-001379.pdf	nie	2026-06-02
1380	MMK-BRK-001380	8590974092962	BRE738132	OE6266114;OE4368200	19597	Brembo	Brembo	MotoMarket s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Brembo	Brzdové platničky Brembo, priemer 256 mm	Brzdové platničky značky Brembo s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	35.05	43.11	50.66	62.31	44.5	0			€/ks		30	BA-01 Bratislava	Na ceste	2–3 dni	3	1	1	2	Fólia	2–3 dni	7.90	8.98	256	256	55		256x256x55 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-001380.jpg	https://cdn.mmk.sk/doc/mmk-brk-001380.pdf	áno	2026-06-02
1381	MMK-BRK-001381	8594864295587	CIF321687	OE5956931	55372	Cifam	Cifam	MotoMarket s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň Cifam	Brzdový strmeň Cifam, priemer 312 mm	Brzdový strmeň značky Cifam s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	56.53	69.53	75.97	93.44	34.4	0			€/ks	26.40	0	DC-WIEN Viedeň	Vypredané	—	0	10	2	4	Kartón	—	4.33	4.56	312	312	55		312x312x55 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Čína	Nový	24							https://cdn.mmk.sk/img/mmk-brk-001381.jpg	https://cdn.mmk.sk/doc/mmk-brk-001381.pdf	nie	2026-06-02
1382	MMK-FLU-001382	8598263111059	MOB632272		81404	Mobil	Mobil	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 10W-40 5 L	Syntetický olej Mobil 10W-40, balenie 5 L	Plne syntetický motorový olej Mobil 10W-40. Normy ACEA C2, API SN PLUS, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	10W-40 / 5 L				EUR	23	53.62	65.95	68.81	84.64	28.3	5	80.41	16.93	€/L		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	10	1	4	Sada v krabici	7 dní	4.70	4.98	254	105	397	5.00	254x105x397 mm	Univerzálne			ACEA C2 / API SN PLUS	3819.00	Turecko	Nový	0					10W-40	ACEA C2, API SN PLUS	https://cdn.mmk.sk/img/mmk-flu-001382.jpg	https://cdn.mmk.sk/doc/mmk-flu-001382.pdf	áno	2026-06-02
1383	MMK-FLU-001383	8596304118111	LIQ171145		86738	Liqui Moly	Liqui Moly	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 15W-40 4 L	Syntetický olej Liqui Moly 15W-40, balenie 4 L	Plne syntetický motorový olej Liqui Moly 15W-40. Normy ACEA A5/B5, API SN, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	15W-40 / 4 L				EUR	23	32.33	39.77	43.64	53.68	35.0	10	48.31	13.42	€/L		0	BA-01 Bratislava	Na objednávku	14 dní	14	10	2	1	Fólia	14 dní	3.80	4.65	118	216	247	4.00	118x216x247 mm	Univerzálne			ACEA A5/B5 / API SN	3819.00	Španielsko	Nový	0					15W-40	ACEA A5/B5, API SN	https://cdn.mmk.sk/img/mmk-flu-001383.jpg	https://cdn.mmk.sk/doc/mmk-flu-001383.pdf	áno	2026-06-02
1384	MMK-ACC-001384	8599826622036	CEL186935		66998	Cellularline	Cellularline	MotoMarket s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Cellularline	Držiak telefónu Cellularline, béžová	Držiak telefónu Cellularline. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	10.14	12.47	16.38	20.15	61.5	10	18.13		€/ks		478	KE-03 Košice	Skladom	24 h	1	1	4	1	Fólia	24 h	6.18	7.06	62	261	154		62x261x154 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.mmk.sk/img/mmk-acc-001384.jpg	https://cdn.mmk.sk/doc/mmk-acc-001384.pdf	áno	2026-06-02
1385	MMK-LGT-001385	8594693445597	PHI965790		40159	Philips	Philips	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	36.48	44.87	49.08	60.37	34.5	10	54.33		€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	4	4	1	Plastová nádoba	10 dní	0.06	0.07	444	37	26		444x37x26 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R37/R112	8512.20	Japonsko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001385.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001385.pdf	nie	2026-06-02
1386	MMK-RIM-001386	8591599698423	OE836574		44199	OE	OE	MotoMarket s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk OE 7.5Jx17 5x114,3 ET45	Oceľový disk OE 7.5Jx17, 5x114,3, ET45	Oceľový disk OE, 7.5Jx17, rozteč 5x114,3, ET45. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.5Jx17 5x114,3 ET45				EUR	23	32.44	39.90	42.44	52.20	30.8	5	49.59		€/ks		82	BA-01 Bratislava	Skladom	24 h	1	5	4	4	Kartón	24 h	7.20	8.59	475	475	187		475x475x187 mm	Univerzálne			TÜV / ECE	8708.70	Taliansko	Nový	24							https://cdn.mmk.sk/img/mmk-rim-001386.jpg	https://cdn.mmk.sk/doc/mmk-rim-001386.pdf	áno	2026-06-02
1387	MMK-ACC-001387	8599892291761	K2550980		52596	K2	K2	MotoMarket s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón K2	Autošampón K2, —	Autošampón K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	11.69	14.38	16.97	20.87	45.2	10	18.78		€/ks		411	DC-PRG Praha	Skladom	24 h	1	1	4	2	Fólia	24 h	4.25	5.09	290	368	236		290x368x236 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-001387.jpg	https://cdn.mmk.sk/doc/mmk-acc-001387.pdf	áno	2026-06-02
1388	MMK-LGT-001388	8596530209522	PHI577519		39296	Philips	Philips	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	24.21	29.78	37.64	46.30	55.5	0			€/ks		303	KE-03 Košice	Skladom	24 h	1	1	2	1	Kartón	24 h	0.29	0.36	338	23	33		338x23x33 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001388.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001388.pdf	áno	2026-06-02
1389	MMK-TYR-001389	8590222153759	SAV721256		29419	Sava	Sava	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Sava 185/50 R16 88W zimná	Zimná pneu Sava 185/50 R16 88W	Zimná pneumatika Sava 185/50 R16, nosnosť 88, rýchlosť W. EÚ štítok: palivo E, priľnavosť na mokre B, hluk 69 dB.	Rozmer	185/50 R16 88W				EUR	23	63.98	78.70	82.63	101.63	29.1	0			€/ks		371	DC-PRG Praha	Skladom	24 h	1	2	1	4	Kartón	24 h	12.00	14.96	500	185	185		500x185x185 mm	Univerzálne			ECE R30	4011.10	Česko	Nový	24	Zimná	E	B	69			https://cdn.mmk.sk/img/mmk-tyr-001389.jpg	https://cdn.mmk.sk/doc/mmk-tyr-001389.pdf	áno	2026-06-02
1390	MMK-FLT-001390	8594662961813	BOS824563	OE7435158;OE3477122;OE1224163	83656	Bosch	Bosch	MotoMarket s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Bosch	Vzduchový filter Bosch, typ Štandard	Vzduchový filter Bosch (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	27.04	33.26	42.11	51.80	55.7	0			€/ks		0	DC-PRG Praha	Vypredané	—	0	10	2	1	Blister	—	1.14	1.39	174	193	49		174x193x49 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ISO 4548	8421.23	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-001390.jpg	https://cdn.mmk.sk/doc/mmk-flt-001390.pdf	áno	2026-06-02
1391	MMK-FLT-001391	8592377990425	MAH42953	OE5023839;OE5388262	16482	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Mahle	Vzduchový filter Mahle, typ Vysoký prietok	Vzduchový filter Mahle (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	19.57	24.07	28.02	34.46	43.2	0			€/ks		0	ZA-02 Žilina	Na objednávku	14 dní	14	10	1	4	Kartón	14 dní	1.06	1.30	184	111	65		184x111x65 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ISO 4548	8421.23	Slovensko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-001391.jpg	https://cdn.mmk.sk/doc/mmk-flt-001391.pdf	nie	2026-06-02
1392	MMK-ACC-001392	8595093627545	BAS481744		66823	Baseus	Baseus	MotoMarket s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, sivá	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	16.37	20.14	27.03	33.25	65.1	5	31.59		€/ks		134	BA-01 Bratislava	Skladom	24 h	1	2	4	4	Plastová nádoba	24 h	3.47	3.94	516	126	170		516x126x170 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-001392.jpg	https://cdn.mmk.sk/doc/mmk-acc-001392.pdf	áno	2026-06-02
1393	MMK-BRK-001393	8592759550537	ATE295599	OE4584045;OE4540495	51363	ATE	ATE	MotoMarket s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče ATE	Brzdové kotúče ATE, priemer 330 mm	Brzdové kotúče značky ATE s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	57.90	71.22	88.82	109.25	53.4	15	92.86		€/ks		103	BA-01 Bratislava	Skladom	24 h	1	1	2	4	Sada v krabici	24 h	4.37	4.67	330	330	88		330x330x88 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-001393.jpg	https://cdn.mmk.sk/doc/mmk-brk-001393.pdf	áno	2026-06-02
1394	MMK-FLU-001394	8592484055277	SHE848414		71169	Shell	Shell	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Shell 0W-20 20 L	Syntetický olej Shell 0W-20, balenie 20 L	Plne syntetický motorový olej Shell 0W-20. Normy ACEA C2, API SN, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	0W-20 / 20 L				EUR	23	137.44	169.05	194.78	239.58	41.7	0		11.98	€/L		0	DC-PRG Praha	Na objednávku	10 dní	10	10	4	4	Blister	10 dní	18.50	21.85	153	159	200	20.00	153x159x200 mm	Univerzálne			ACEA C2 / API SN	3819.00	Nemecko	Nový	0					0W-20	ACEA C2, API SN	https://cdn.mmk.sk/img/mmk-flu-001394.jpg	https://cdn.mmk.sk/doc/mmk-flu-001394.pdf	áno	2026-06-02
1395	MMK-PRT-001395	8595377498311	MON783332	OE2959902;OE4270923	71411	Monroe	Monroe	MotoMarket s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Monroe	Tlmič pruženia Monroe	Tlmič pruženia Monroe. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Sada		EUR	23	93.71	115.26	129.29	159.03	38.0	0			€/ks		228	ZA-02 Žilina	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	9.13	10.94	225	56	156		225x56x156 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013		8708.99	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001395.jpg	https://cdn.mmk.sk/doc/mmk-prt-001395.pdf	áno	2026-06-02
1396	MMK-BAT-001396	8596755530210	EXI879242		42712	Exide	Exide	MotoMarket s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Exide 70 Ah 12V 700A	Autobatéria Exide 70 Ah, štart. prúd 700 A	Štartovacia batéria Exide 70 Ah, 12 V, štartovací prúd 700 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	70 Ah				EUR	23	64.41	79.22	88.26	108.56	37.0	0			€/ks	12.33	39	DC-WIEN Viedeň	Na ceste	2–3 dni	3	1	1	4	Fólia	2–3 dni	19.40	22.87	242	175	190		242x175x190 mm	Ford Focus III 2010–2018	2010	2018	EN 50342	8507.10	Slovensko	Nový	24							https://cdn.mmk.sk/img/mmk-bat-001396.jpg	https://cdn.mmk.sk/doc/mmk-bat-001396.pdf	nie	2026-06-02
1397	MMK-PRT-001397	8598031481346	SKF325832	OE4891605	94605	SKF	SKF	MotoMarket s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa SKF	Ložisko kolesa SKF	Ložisko kolesa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Pravá		EUR	23	29.85	36.72	42.00	51.66	40.7	0			€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	1	2	4	Sada v krabici	7 dní	5.98	6.59	136	279	49		136x279x49 mm	Ford Mondeo IV 2007–2014	2007	2014		8708.99	Japonsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001397.jpg	https://cdn.mmk.sk/doc/mmk-prt-001397.pdf	nie	2026-06-02
1398	MMK-ACC-001398	8591792981186	KON678081		13672	Konig	Konig	MotoMarket s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, béžová	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Béžová	EUR	23	56.76	69.81	92.01	113.17	62.1	10	101.85		€/ks		214	DC-PRG Praha	Skladom	24 h	1	2	1	1	Plastová nádoba	24 h	4.73	5.28	553	55	240		553x55x240 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-001398.jpg	https://cdn.mmk.sk/doc/mmk-acc-001398.pdf	áno	2026-06-02
1399	MMK-PRT-001399	8596895993418	NGK872868	OE1614456	77905	NGK	NGK	MotoMarket s.r.o.	Náhradné diely	Zapaľovacia cievka	PRT	Zapaľovacia cievka NGK	Zapaľovacia cievka NGK	Zapaľovacia cievka NGK. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Sada		EUR	23	66.47	81.76	88.64	109.03	33.4	0			€/ks		360	BA-01 Bratislava	Skladom	24 h	1	1	2	1	Sada v krabici	24 h	8.32	9.94	93	100	99		93x100x99 mm	Škoda Fabia II (5J) 2007–2014	2007	2014		8708.99	Taliansko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001399.jpg	https://cdn.mmk.sk/doc/mmk-prt-001399.pdf	áno	2026-06-02
1400	MMK-LGT-001400	8591024269921	BOS413011		89137	Bosch	Bosch	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Bosch	Stierač (sada) Bosch	Stierač (sada) Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	17.35	21.34	25.11	30.89	44.7	0			€/ks		0	DC-PRG Praha	Na objednávku	10 dní	10	5	1	4	Kartón	10 dní	0.19	0.21	575	46	49		575x46x49 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Slovensko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-001400.jpg	https://cdn.mmk.sk/doc/mmk-lgt-001400.pdf	áno	2026-06-02
1401	MMK-PRT-001401	8594324035562	SNR190322	OE4847401;OE3717514	46249	SNR	SNR	MotoMarket s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa SNR	Ložisko kolesa SNR	Ložisko kolesa SNR. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava			EUR	23	42.57	52.36	63.14	77.66	48.3	0			€/ks		188	ZA-02 Žilina	Skladom	24 h	1	4	4	2	Fólia	24 h	5.41	6.05	382	209	83		382x209x83 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Turecko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001401.jpg	https://cdn.mmk.sk/doc/mmk-prt-001401.pdf	áno	2026-06-02
1402	MMK-PRT-001402	8590867581214	SAC329976	OE9125358;OE6931140	85994	Sachs	Sachs	MotoMarket s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Sachs	Tlmič pruženia Sachs	Tlmič pruženia Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Sada		EUR	23	75.60	92.99	98.59	121.27	30.4	0			€/ks		394	KE-03 Košice	Skladom	24 h	1	4	1	2	Blister	24 h	1.08	1.28	221	239	210		221x239x210 mm	Škoda Superb II (3T) 2008–2015	2008	2015		8708.99	Španielsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001402.jpg	https://cdn.mmk.sk/doc/mmk-prt-001402.pdf	áno	2026-06-02
1403	MMK-PRT-001403	8590209357149	SAC142711	OE9670889;OE2929161	98944	Sachs	Sachs	MotoMarket s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Pravá		EUR	23	231.63	284.90	339.51	417.60	46.6	10	375.84		€/ks		221	DC-PRG Praha	Skladom	24 h	1	2	2	4	Plastová nádoba	24 h	7.31	8.63	237	267	131		237x267x131 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Francúzsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-001403.jpg	https://cdn.mmk.sk/doc/mmk-prt-001403.pdf	áno	2026-06-02
