riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
326	MDS-FLT-000326	8595494012896	BOS509917	OE4415429	50019	Bosch	Bosch	MotoDiely SK s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Bosch	Olejový filter Bosch, typ Štandard	Olejový filter Bosch (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	14.59	17.95	20.07	24.69	37.6	15	20.99		€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	1	2	1	Blister	10 dní	1.01	1.10	163	160	80		163x160x80 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Turecko	Nový	24							https://cdn.mds.sk/img/mds-flt-000326.jpg	https://cdn.mds.sk/doc/mds-flt-000326.pdf	áno	2026-06-02
327	MDS-LGT-000327	8593710094381	VAL537587		31928	Valeo	Valeo	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Valeo	Stierač (sada) Valeo	Stierač (sada) Valeo. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	18.27	22.47	27.92	34.34	52.8	0			€/ks		247	ZA-02 Žilina	Skladom	24 h	1	10	1	1	Fólia	24 h	0.07	0.08	310	24	30		310x24x30 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000327.jpg	https://cdn.mds.sk/doc/mds-lgt-000327.pdf	nie	2026-06-02
328	MDS-FLU-000328	8591480263259	SHE532014		14050	Shell	Shell	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Shell 10W-40 5 L	Syntetický olej Shell 10W-40, balenie 5 L	Plne syntetický motorový olej Shell 10W-40. Normy ACEA C3, API SP, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	10W-40 / 5 L				EUR	23	51.88	63.81	66.16	81.38	27.5	0		16.28	€/L		0	ZA-02 Žilina	Na objednávku	10 dní	10	4	4	1	Blister	10 dní	4.70	5.63	207	93	300	5.00	207x93x300 mm	Univerzálne			ACEA C3 / API SP	3819.00	Taliansko	Nový	0					10W-40	ACEA C3, API SP	https://cdn.mds.sk/img/mds-flu-000328.jpg	https://cdn.mds.sk/doc/mds-flu-000328.pdf	nie	2026-06-02
329	MDS-TYR-000329	8591679541076	GOO982274		99853	Goodyear	Goodyear	MotoDiely SK s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Goodyear 225/65 R18 96V zimná	Zimná pneu Goodyear 225/65 R18 96V	Zimná pneumatika Goodyear 225/65 R18, nosnosť 96, rýchlosť V. EÚ štítok: palivo D, priľnavosť na mokre B, hluk 71 dB.	Rozmer	225/65 R18 96V				EUR	23	112.82	138.77	139.98	172.18	24.1	0			€/ks		271	ZA-02 Žilina	Skladom	24 h	1	2	1	4	Fólia	24 h	12.20	14.33	550	225	225		550x225x225 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Zimná	D	B	71			https://cdn.mds.sk/img/mds-tyr-000329.jpg	https://cdn.mds.sk/doc/mds-tyr-000329.pdf	áno	2026-06-02
330	MDS-FLU-000330	8594254882144	CAS159573		35785	Castrol	Castrol	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 5W-30 1 L	Syntetický olej Castrol 5W-30, balenie 1 L	Plne syntetický motorový olej Castrol 5W-30. Normy ACEA C2, API SP, schválenia VW/MB/BMW. Balenie 1 L.	Viskozita/Balenie	5W-30 / 1 L				EUR	23	9.63	11.84	12.73	15.66	32.2	0		15.66	€/L		343	DC-PRG Praha	Skladom	24 h	1	4	1	1	Blister	24 h	1.00	1.06	241	121	147	1.00	241x121x147 mm	Univerzálne			ACEA C2 / API SP	3819.00	Španielsko	Nový	0					5W-30	ACEA C2, API SP	https://cdn.mds.sk/img/mds-flu-000330.jpg	https://cdn.mds.sk/doc/mds-flu-000330.pdf	áno	2026-06-02
331	MDS-ACC-000331	8593426834417	HAP321777		84273	Hapro	Hapro	MotoDiely SK s.r.o.	Autodoplnky	Strešný box	ACC	Strešný box Hapro	Strešný box Hapro, —	Strešný box Hapro. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			—	EUR	23	508.75	625.76	787.22	968.28	54.7	15	823.04		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	4	1	2	Plastová nádoba	7 dní	0.97	1.04	317	204	179		317x204x179 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.mds.sk/img/mds-acc-000331.jpg	https://cdn.mds.sk/doc/mds-acc-000331.pdf	nie	2026-06-02
332	MDS-TYR-000332	8593985298941	MAT66136		61466	Matador	Matador	MotoDiely SK s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Matador 225/55 R18 93T zimná	Zimná pneu Matador 225/55 R18 93T	Zimná pneumatika Matador 225/55 R18, nosnosť 93, rýchlosť T. EÚ štítok: palivo E, priľnavosť na mokre B, hluk 71 dB.	Rozmer	225/55 R18 93T				EUR	23	41.51	51.06	57.73	71.01	39.1	5	67.46		€/ks		76	ZA-02 Žilina	Skladom	24 h	1	2	1	2	Sada v krabici	24 h	10.10	11.53	550	225	225		550x225x225 mm	Univerzálne			ECE R30	4011.10	Nemecko	Nový	24	Zimná	E	B	71			https://cdn.mds.sk/img/mds-tyr-000332.jpg	https://cdn.mds.sk/doc/mds-tyr-000332.pdf	áno	2026-06-02
333	MDS-BRK-000333	8598287232440	TRW764075	OE4440410	10845	TRW	TRW	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče TRW	Brzdové kotúče TRW, priemer 312 mm	Brzdové kotúče značky TRW s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	23.55	28.97	32.57	40.06	38.3	0			€/ks		304	DC-PRG Praha	Skladom	24 h	1	4	1	1	Kartón	24 h	3.33	3.50	312	312	79		312x312x79 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R90	8708.30	Čína	Nový	24							https://cdn.mds.sk/img/mds-brk-000333.jpg	https://cdn.mds.sk/doc/mds-brk-000333.pdf	áno	2026-06-02
334	MDS-FLU-000334	8599791620228	MOB868311		96175	Mobil	Mobil	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 0W-30 1 L	Syntetický olej Mobil 0W-30, balenie 1 L	Plne syntetický motorový olej Mobil 0W-30. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 1 L.	Viskozita/Balenie	0W-30 / 1 L				EUR	23	9.79	12.04	12.74	15.67	30.1	0		15.67	€/L		0	ZA-02 Žilina	Na objednávku	10 dní	10	1	1	2	Plastová nádoba	10 dní	1.00	1.11	104	121	273	1.00	104x121x273 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Česko	Nový	0					0W-30	ACEA A5/B5, API SP	https://cdn.mds.sk/img/mds-flu-000334.jpg	https://cdn.mds.sk/doc/mds-flu-000334.pdf	nie	2026-06-02
335	MDS-PRT-000335	8590527740258	DEN534957	OE8457126	75956	Denso	Denso	MotoDiely SK s.r.o.	Náhradné diely	Zapaľovacia sviečka	PRT	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Pravá		EUR	23	7.24	8.91	9.46	11.64	30.7	5	11.06		€/ks		204	ZA-02 Žilina	Skladom	24 h	1	1	4	4	Kartón	24 h	9.66	10.48	287	156	238		287x156x238 mm	Audi A6 C7 2011–2018	2011	2018		8708.99	Poľsko	Nový	24							https://cdn.mds.sk/img/mds-prt-000335.jpg	https://cdn.mds.sk/doc/mds-prt-000335.pdf	áno	2026-06-02
336	MDS-TYR-000336	8592599599611	MAT57111		13869	Matador	Matador	MotoDiely SK s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Matador 195/60 R16 92W zimná	Zimná pneu Matador 195/60 R16 92W	Zimná pneumatika Matador 195/60 R16, nosnosť 92, rýchlosť W. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 71 dB.	Rozmer	195/60 R16 92W				EUR	23	85.82	105.56	113.71	139.86	32.5	10	125.87		€/ks		33	ZA-02 Žilina	Na ceste	2–3 dni	3	1	1	1	Plastová nádoba	2–3 dni	9.60	11.87	500	195	195		500x195x195 mm	Univerzálne			ECE R30	4011.10	Turecko	Nový	24	Zimná	B	C	71			https://cdn.mds.sk/img/mds-tyr-000336.jpg	https://cdn.mds.sk/doc/mds-tyr-000336.pdf	áno	2026-06-02
337	MDS-RIM-000337	8590251762984	ALC219436		35653	Alcar	Alcar	MotoDiely SK s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Alcar 7.5Jx16 5x108 ET35	Hliníkový disk Alcar 7.5Jx16, 5x108, ET35	Hliníkový disk Alcar, 7.5Jx16, rozteč 5x108, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.5Jx16 5x108 ET35				EUR	23	34.94	42.98	44.07	54.21	26.1	15	46.08		€/ks		395	KE-03 Košice	Skladom	24 h	1	2	4	1	Blister	24 h	8.10	8.83	450	450	187		450x450x187 mm	Univerzálne			TÜV / ECE	8708.70	Poľsko	Nový	24							https://cdn.mds.sk/img/mds-rim-000337.jpg	https://cdn.mds.sk/doc/mds-rim-000337.pdf	nie	2026-06-02
338	MDS-ACC-000338	8592873397858	SON383801		91065	Sonax	Sonax	MotoDiely SK s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Sonax	Autošampón Sonax, čierna	Autošampón Sonax. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Čierna	EUR	23	12.81	15.76	18.91	23.26	47.6	5	22.10		€/ks		447	DC-WIEN Viedeň	Skladom	24 h	1	10	1	1	Plastová nádoba	24 h	6.05	6.87	258	67	91		258x67x91 mm	Univerzálne				8708.29	Slovensko	Nový	12							https://cdn.mds.sk/img/mds-acc-000338.jpg	https://cdn.mds.sk/doc/mds-acc-000338.pdf	áno	2026-06-02
339	MDS-FLU-000339	8595124189387	TRW987072		90117	TRW	TRW	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Brzdová kvapalina	FLU	Brzdová kvapalina TRW 0.5 L	Brzdová kvapalina TRW, 0.5 L, DOT 4	Brzdová kvapalina TRW, norma DOT 4, balenie 0.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	0.5 L				EUR	23	7.68	9.45	10.64	13.09	38.5	0		26.18	€/L		153	DC-WIEN Viedeň	Skladom	24 h	1	1	4	4	Kartón	24 h	0.51	0.59	149	103	303	0.50	149x103x303 mm	Univerzálne			DOT 4	3819.00	Česko	Nový	0							https://cdn.mds.sk/img/mds-flu-000339.jpg	https://cdn.mds.sk/doc/mds-flu-000339.pdf	nie	2026-06-02
340	MDS-LGT-000340	8591990516999	OSR984508		20563	Osram	Osram	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	15.10	18.57	20.56	25.29	36.2	15	21.50		€/ks		392	DC-WIEN Viedeň	Skladom	24 h	1	2	1	1	Kartón	24 h	0.37	0.40	245	41	23		245x41x23 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Turecko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000340.jpg	https://cdn.mds.sk/doc/mds-lgt-000340.pdf	áno	2026-06-02
341	MDS-TYR-000341	8592668217194	BAR957442		58196	Barum	Barum	MotoDiely SK s.r.o.	Pneumatiky	Letná pneumatika	TYR	Barum 205/55 R16 88H letná	Letná pneu Barum 205/55 R16 88H	Letná pneumatika Barum 205/55 R16, nosnosť 88, rýchlosť H. EÚ štítok: palivo C, priľnavosť na mokre C, hluk 72 dB.	Rozmer	205/55 R16 88H				EUR	23	147.26	181.13	197.67	243.13	34.2	10	218.82		€/ks		203	KE-03 Košice	Skladom	24 h	1	1	2	2	Kartón	24 h	10.80	11.85	500	205	205		500x205x205 mm	Univerzálne			ECE R30	4011.10	Česko	Nový	24	Letná	C	C	72			https://cdn.mds.sk/img/mds-tyr-000341.jpg	https://cdn.mds.sk/doc/mds-tyr-000341.pdf	áno	2026-06-02
342	MDS-FLT-000342	8591148375379	MAN757775	OE7674289;OE9031276;OE3053134	49677	Mann-Filter	Mann-Filter	MotoDiely SK s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Mann-Filter	Olejový filter Mann-Filter, typ Vysoký prietok	Olejový filter Mann-Filter (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	7.00	8.61	9.77	12.02	39.6	0			€/ks		313	KE-03 Košice	Skladom	24 h	1	10	2	1	Sada v krabici	24 h	0.17	0.21	74	92	86		74x92x86 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.mds.sk/img/mds-flt-000342.jpg	https://cdn.mds.sk/doc/mds-flt-000342.pdf	áno	2026-06-02
343	MDS-BRK-000343	8597710704493	FEB412838	OE4944411	49375	Febi	Febi	MotoDiely SK s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 312 mm	Brzdové čeľuste značky Febi s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	39.07	48.06	53.04	65.24	35.8	15	55.45		€/ks		67	BA-01 Bratislava	Skladom	24 h	1	1	2	4	Plastová nádoba	24 h	1.48	1.70	312	312	35		312x312x35 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.mds.sk/img/mds-brk-000343.jpg	https://cdn.mds.sk/doc/mds-brk-000343.pdf	nie	2026-06-02
344	MDS-FLU-000344	8594930596600	MOB856616		24314	Mobil	Mobil	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 0W-30 20 L	Syntetický olej Mobil 0W-30, balenie 20 L	Plne syntetický motorový olej Mobil 0W-30. Normy ACEA A5/B5, API SN PLUS, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	0W-30 / 20 L				EUR	23	116.21	142.94	140.36	172.64	20.8	0		8.63	€/L		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	2	4	Plastová nádoba	10 dní	18.50	20.99	103	259	276	20.00	103x259x276 mm	Univerzálne			ACEA A5/B5 / API SN PLUS	3819.00	Čína	Nový	0					0W-30	ACEA A5/B5, API SN PLUS	https://cdn.mds.sk/img/mds-flu-000344.jpg	https://cdn.mds.sk/doc/mds-flu-000344.pdf	áno	2026-06-02
345	MDS-FLT-000345	8595449014951	HEN886609	OE7620309;OE1647704;OE5601485	44670	Hengst	Hengst	MotoDiely SK s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Hengst	Palivový filter Hengst, typ Vysoký prietok	Palivový filter Hengst (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	34.80	42.80	53.94	66.35	55.0	0			€/ks		132	ZA-02 Žilina	Skladom	24 h	1	2	4	1	Plastová nádoba	24 h	0.41	0.43	292	63	65		292x63x65 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-flt-000345.jpg	https://cdn.mds.sk/doc/mds-flt-000345.pdf	áno	2026-06-02
346	MDS-FLU-000346	8597232290313	LIQ696398		15046	Liqui Moly	Liqui Moly	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 0W-30 20 L	Syntetický olej Liqui Moly 0W-30, balenie 20 L	Plne syntetický motorový olej Liqui Moly 0W-30. Normy ACEA A3/B4, API SP, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	0W-30 / 20 L				EUR	23	101.74	125.14	146.34	180.00	43.8	5	171.00	9.00	€/L		397	ZA-02 Žilina	Skladom	24 h	1	5	4	4	Fólia	24 h	18.50	19.58	246	231	280	20.00	246x231x280 mm	Univerzálne			ACEA A3/B4 / API SP	3819.00	Taliansko	Nový	0					0W-30	ACEA A3/B4, API SP	https://cdn.mds.sk/img/mds-flu-000346.jpg	https://cdn.mds.sk/doc/mds-flu-000346.pdf	áno	2026-06-02
347	MDS-LGT-000347	8593359561640	PHI160029		13236	Philips	Philips	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	14.55	17.90	19.94	24.53	37.0	0			€/ks		232	KE-03 Košice	Skladom	24 h	1	4	2	1	Plastová nádoba	24 h	0.68	0.84	401	54	22		401x54x22 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000347.jpg	https://cdn.mds.sk/doc/mds-lgt-000347.pdf	nie	2026-06-02
348	MDS-LGT-000348	8595369026119	OSR990961		39436	Osram	Osram	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	19.45	23.92	28.84	35.47	48.3	0			€/ks		404	DC-WIEN Viedeň	Skladom	24 h	1	4	4	4	Kartón	24 h	0.08	0.10	193	57	21		193x57x21 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R37/R112	8512.20	Japonsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000348.jpg	https://cdn.mds.sk/doc/mds-lgt-000348.pdf	áno	2026-06-02
349	MDS-TYR-000349	8596515881576	SAV644617		40192	Sava	Sava	MotoDiely SK s.r.o.	Pneumatiky	Letná pneumatika	TYR	Sava 215/65 R18 93W letná	Letná pneu Sava 215/65 R18 93W	Letná pneumatika Sava 215/65 R18, nosnosť 93, rýchlosť W. EÚ štítok: palivo D, priľnavosť na mokre A, hluk 70 dB.	Rozmer	215/65 R18 93W				EUR	23	68.87	84.71	86.75	106.70	26.0	5	101.36		€/ks		64	DC-PRG Praha	Skladom	24 h	1	10	4	1	Sada v krabici	24 h	11.20	13.61	550	215	215		550x215x215 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Letná	D	A	70			https://cdn.mds.sk/img/mds-tyr-000349.jpg	https://cdn.mds.sk/doc/mds-tyr-000349.pdf	áno	2026-06-02
350	MDS-BAT-000350	8597327021648	BAN812694		82689	Banner	Banner	MotoDiely SK s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Banner 80 Ah 12V 880A	Autobatéria Banner 80 Ah, štart. prúd 880 A	Štartovacia batéria Banner 80 Ah, 12 V, štartovací prúd 880 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	80 Ah				EUR	23	125.91	154.87	159.69	196.42	26.8	0			€/ks	13.57	220	DC-PRG Praha	Skladom	24 h	1	5	1	1	Kartón	24 h	17.70	21.54	242	175	190		242x175x190 mm	Peugeot 308 II 2013–2021	2013	2021	EN 50342	8507.10	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-bat-000350.jpg	https://cdn.mds.sk/doc/mds-bat-000350.pdf	áno	2026-06-02
351	MDS-LGT-000351	8599910157673	BOS786677		67106	Bosch	Bosch	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Bosch	Žiarovka H7 Bosch	Žiarovka H7 Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	10.67	13.12	16.10	19.80	50.9	0			€/ks		21	KE-03 Košice	Na ceste	2–3 dni	3	10	4	1	Blister	2–3 dni	0.74	0.88	472	42	28		472x42x28 mm	Peugeot 308 II 2013–2021	2013	2021	ECE R37/R112	8512.20	Čína	Nový	12							https://cdn.mds.sk/img/mds-lgt-000351.jpg	https://cdn.mds.sk/doc/mds-lgt-000351.pdf	áno	2026-06-02
352	MDS-FLT-000352	8598986456529	BOS160152	OE1810137;OE9685189	15496	Bosch	Bosch	MotoDiely SK s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Bosch	Olejový filter Bosch, typ Vysoký prietok	Olejový filter Bosch (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	11.79	14.50	18.05	22.20	53.1	0			€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	2	2	4	Sada v krabici	10 dní	0.59	0.66	172	105	95		172x105x95 mm	Opel Insignia A 2008–2017	2008	2017	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.mds.sk/img/mds-flt-000352.jpg	https://cdn.mds.sk/doc/mds-flt-000352.pdf	áno	2026-06-02
353	MDS-FLT-000353	8598830705346	BOS997555	OE3832873;OE1458858;OE1666811	84863	Bosch	Bosch	MotoDiely SK s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Bosch	Kabínový filter Bosch, typ Aktívne uhlie	Kabínový filter Bosch (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	13.34	16.41	20.52	25.24	53.8	0			€/ks		6	DC-PRG Praha	Na ceste	2–3 dni	3	5	4	4	Blister	2–3 dni	1.25	1.52	133	126	107		133x126x107 mm	Ford Mondeo IV 2007–2014	2007	2014	ISO 4548	8421.23	Francúzsko	Nový	24							https://cdn.mds.sk/img/mds-flt-000353.jpg	https://cdn.mds.sk/doc/mds-flt-000353.pdf	áno	2026-06-02
354	MDS-RIM-000354	8593152854789	BOR714728		19710	Borbet	Borbet	MotoDiely SK s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Borbet 7.5Jx18 4x100 ET35	Oceľový disk Borbet 7.5Jx18, 4x100, ET35	Oceľový disk Borbet, 7.5Jx18, rozteč 4x100, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.5Jx18 4x100 ET35				EUR	23	124.82	153.53	183.42	225.61	46.9	0			€/ks		0	KE-03 Košice	Na objednávku	14 dní	14	1	4	1	Sada v krabici	14 dní	13.00	14.48	500	500	187		500x500x187 mm	Univerzálne			TÜV / ECE	8708.70	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-rim-000354.jpg	https://cdn.mds.sk/doc/mds-rim-000354.pdf	áno	2026-06-02
355	MDS-LGT-000355	8591830617893	BOS228677		33345	Bosch	Bosch	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Bosch	Stierač (sada) Bosch	Stierač (sada) Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	13.90	17.10	18.70	23.00	34.5	0			€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	2	2	4	Plastová nádoba	7 dní	0.49	0.58	265	32	36		265x32x36 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ECE R37/R112	8512.20	Taliansko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000355.jpg	https://cdn.mds.sk/doc/mds-lgt-000355.pdf	áno	2026-06-02
356	MDS-FLU-000356	8594675361273	MOB344397		96587	Mobil	Mobil	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 5W-30 4 L	Syntetický olej Mobil 5W-30, balenie 4 L	Plne syntetický motorový olej Mobil 5W-30. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	5W-30 / 4 L				EUR	23	48.50	59.66	65.45	80.50	34.9	10	72.45	20.12	€/L		54	BA-01 Bratislava	Skladom	24 h	1	1	4	1	Plastová nádoba	24 h	3.80	4.63	293	251	320	4.00	293x251x320 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Turecko	Nový	0					5W-30	ACEA A5/B5, API SP	https://cdn.mds.sk/img/mds-flu-000356.jpg	https://cdn.mds.sk/doc/mds-flu-000356.pdf	nie	2026-06-02
357	MDS-TYR-000357	8593504763929	CON572050		37027	Continental	Continental	MotoDiely SK s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Continental 195/55 R16 94H celoročná	Celoročná pneu Continental 195/55 R16 94H	Celoročná pneumatika Continental 195/55 R16, nosnosť 94, rýchlosť H. EÚ štítok: palivo D, priľnavosť na mokre B, hluk 73 dB.	Rozmer	195/55 R16 94H				EUR	23	78.34	96.36	100.06	123.07	27.7	5	116.92		€/ks		32	BA-01 Bratislava	Skladom	24 h	1	4	2	1	Sada v krabici	24 h	9.20	10.65	500	195	195		500x195x195 mm	Univerzálne			ECE R30	4011.10	Nemecko	Nový	24	Celoročná	D	B	73			https://cdn.mds.sk/img/mds-tyr-000357.jpg	https://cdn.mds.sk/doc/mds-tyr-000357.pdf	nie	2026-06-02
